#Bin Center	Bin Content	Bin Error
0.000000000000000	0.000000000000000	0.000000000000000
0.000000040000000	0.000000000000000	0.000000000000000
0.000000080000000	0.000000000000000	0.000000000000000
0.000000120000000	0.000000000000000	0.000000000000000
0.000000160000000	0.000000000000000	0.000000000000000
0.000000200000000	0.000000000000000	0.000000000000000
0.000000240000000	0.000000000000000	0.000000000000000
0.000000280000000	0.000000000000000	0.000000000000000
0.000000320000000	0.000000000000000	0.000000000000000
0.000000360000000	0.000000000000000	0.000000000000000
0.000000400000000	0.000000000000000	0.000000000000000
0.000000440000000	0.000000000000000	0.000000000000000
0.000000480000000	0.000000000000000	0.000000000000000
0.000000520000000	0.000000000000000	0.000000000000000
0.000000560000000	0.000000000000000	0.000000000000000
0.000000600000000	0.000000000000000	0.000000000000000
0.000000640000000	0.000000000000000	0.000000000000000
0.000000680000000	0.000000000000000	0.000000000000000
0.000000720000000	0.000000000000000	0.000000000000000
0.000000760000000	0.000000000000000	0.000000000000000
0.000000800000000	0.000000000000000	0.000000000000000
0.000000840000000	0.000000000000000	0.000000000000000
0.000000880000000	0.000000000000000	0.000000000000000
0.000000920000000	0.000000000000000	0.000000000000000
0.000000960000000	0.000000000000000	0.000000000000000
0.000001000000000	0.000000000000000	0.000000000000000
0.000001040000000	0.000000000000000	0.000000000000000
0.000001080000000	0.000000000000000	0.000000000000000
0.000001120000000	0.000000000000000	0.000000000000000
0.000001160000000	0.000000000000000	0.000000000000000
0.000001200000000	0.000000000000000	0.000000000000000
0.000001240000000	0.000000000000000	0.000000000000000
0.000001280000000	0.000000000000000	0.000000000000000
0.000001320000000	0.000000000000000	0.000000000000000
0.000001360000000	0.000000000000000	0.000000000000000
0.000001400000000	0.000000000000000	0.000000000000000
0.000001440000000	0.000000000000000	0.000000000000000
0.000001480000000	0.000000000000000	0.000000000000000
0.000001520000000	0.000000000000000	0.000000000000000
0.000001560000000	0.000000000000000	0.000000000000000
0.000001600000000	0.000000000000000	0.000000000000000
0.000001640000000	0.000000000000000	0.000000000000000
0.000001680000000	0.000000000000000	0.000000000000000
0.000001720000000	0.000000000000000	0.000000000000000
0.000001760000000	0.000000000000000	0.000000000000000
0.000001800000000	0.000000000000000	0.000000000000000
0.000001840000000	0.000000000000000	0.000000000000000
0.000001880000000	0.000000000000000	0.000000000000000
0.000001920000000	0.000000000000000	0.000000000000000
0.000001960000000	0.000000000000000	0.000000000000000
0.000002000000000	0.000000000000000	0.000000000000000
0.000002040000000	0.000005823383954	0.000000607293989
0.000002080000000	0.000008270343335	0.000000616409054
0.000002120000000	0.000008384155399	0.000000639894211
0.000002160000000	0.000010527615943	0.000000665527609
0.000002200000000	0.000010489678588	0.000000682081566
0.000002240000000	0.000009920618267	0.000000704399734
0.000002280000000	0.000010451741233	0.000000715549199
0.000002320000000	0.000011305331715	0.000000738561476
0.000002360000000	0.000012576233099	0.000000740750532
0.000002400000000	0.000011077707586	0.000000745833343
0.000002440000000	0.000012690045163	0.000000773075422
0.000002480000000	0.000012196859551	0.000000769342990
0.000002520000000	0.000011438112457	0.000000788741236
0.000002560000000	0.000010394835201	0.000000761114486
0.000002600000000	0.000012443452357	0.000000768172886
0.000002640000000	0.000011855423359	0.000000788741236
0.000002680000000	0.000010584521975	0.000000764887072
0.000002720000000	0.000012367577648	0.000000768641141
0.000002760000000	0.000012310671616	0.000000774934897
0.000002800000000	0.000011798517327	0.000000794875856
0.000002840000000	0.000009996492976	0.000000768407049
0.000002880000000	0.000011874392036	0.000000780717210
0.000002920000000	0.000012727982518	0.000000797361615
0.000002960000000	0.000010224117105	0.000000779102488
0.000003000000000	0.000011798517327	0.000000793970014
0.000003040000000	0.000011551924521	0.000000818295639
0.000003080000000	0.000010299991814	0.000000785541461
0.000003120000000	0.000009674025461	0.000000796232686
0.000003160000000	0.000011551924521	0.000000778178285
0.000003200000000	0.000010698334039	0.000000771910976
0.000003240000000	0.000009844743557	0.000000796458600
0.000003280000000	0.000009939586944	0.000000787142974
0.000003320000000	0.000010508647265	0.000000775167017
0.000003360000000	0.000010243085782	0.000000783936676
0.000003400000000	0.000009863712234	0.000000757798068
0.000003440000000	0.000008896309688	0.000000741236110
0.000003480000000	0.000008991153075	0.000000763003111
0.000003520000000	0.000009256714558	0.000000756847850
0.000003560000000	0.000008725591592	0.000000731709200
0.000003600000000	0.000009787837525	0.000000753034990
0.000003640000000	0.000008630748205	0.000000740264634
0.000003680000000	0.000008441061431	0.000000746074518
0.000003720000000	0.000009294651913	0.000000736121557
0.000003760000000	0.000009161871172	0.000000735877120
0.000003800000000	0.000010224117105	0.000000714542800
0.000003840000000	0.000008592810850	0.000000716554184
0.000003880000000	0.000008573842173	0.000000709235778
0.000003920000000	0.000008460030109	0.000000704655090
0.000003960000000	0.000007587470950	0.000000697469781
0.000004000000000	0.000008460030109	0.000000683399090
0.000004040000000	0.000008858372334	0.000000699787390
0.000004080000000	0.000007321909466	0.000000688121290
0.000004120000000	0.000007530564917	0.000000682608881
0.000004160000000	0.000006961504596	0.000000675721692
0.000004200000000	0.000006563162371	0.000000662004123
0.000004240000000	0.000005918227341	0.000000660371558
0.000004280000000	0.000007340878144	0.000000656272377
0.000004320000000	0.000006658005758	0.000000663361524
0.000004360000000	0.000006392444275	0.000000645213922
0.000004400000000	0.000008365186722	0.000000662275826
0.000004440000000	0.000005747509244	0.000000664445449
0.000004480000000	0.000006373475598	0.000000659280935
0.000004520000000	0.000006373475598	0.000000646049872
0.000004560000000	0.000007321909466	0.000000636511486
0.000004600000000	0.000005823383954	0.000000618448702
0.000004640000000	0.000005728540567	0.000000622218881
0.000004680000000	0.000005159480246	0.000000602833997
0.000004720000000	0.000006714911790	0.000000621640342
0.000004760000000	0.000006392444275	0.000000623085683
0.000004800000000	0.000005766477922	0.000000604621942
0.000004840000000	0.000006278632211	0.000000610249209
0.000004880000000	0.000004893918762	0.000000590166738
0.000004920000000	0.000005159480246	0.000000589556746
0.000004960000000	0.000006506256339	0.000000589861821
0.000005000000000	0.000004267952409	0.000000570638855
0.000005040000000	0.000005614728503	0.000000585883460
0.000005080000000	0.000005121542891	0.000000591992941
0.000005120000000	0.000004400733151	0.000000592600425
0.000005160000000	0.000004742169343	0.000000555623613
0.000005200000000	0.000005614728503	0.000000560780323
0.000005240000000	0.000005140511568	0.000000544833777
0.000005280000000	0.000005026699504	0.000000558530120
0.000005320000000	0.000004912887440	0.000000563021532
0.000005360000000	0.000004704231989	0.000000542517438
0.000005400000000	0.000004362795796	0.000000537185441
0.000005440000000	0.000004988762149	0.000000532138175
0.000005480000000	0.000005273292310	0.000000541189363
0.000005520000000	0.000005254323633	0.000000537520241
0.000005560000000	0.000004457639183	0.000000530105813
0.000005600000000	0.000004761138021	0.000000528746565
0.000005640000000	0.000005425041729	0.000000520862058
0.000005680000000	0.000003926516216	0.000000512154289
0.000005720000000	0.000004855981408	0.000000523617962
0.000005760000000	0.000004324858441	0.000000497543743
0.000005800000000	0.000004552482570	0.000000509689455
0.000005840000000	0.000002750458219	0.000000491358315
0.000005880000000	0.000003471267959	0.000000491358315
0.000005920000000	0.000002978082348	0.000000498627324
0.000005960000000	0.000003793735475	0.000000504010287
0.000006000000000	0.000003641986056	0.000000495369470
0.000006040000000	0.000003831672830	0.000000514607317
0.000006080000000	0.000004874950085	0.000000495732511
0.000006120000000	0.000003793735475	0.000000495369470
0.000006160000000	0.000003376424573	0.000000473077445
0.000006200000000	0.000003755798120	0.000000469259162
0.000006240000000	0.000004248983732	0.000000478371842
0.000006280000000	0.000003376424573	0.000000486575230
0.000006320000000	0.000003812704152	0.000000461917479
0.000006360000000	0.000003281581186	0.000000450880314
0.000006400000000	0.000002997051025	0.000000456037934
0.000006440000000	0.000003034988380	0.000000448880835
0.000006480000000	0.000004002390926	0.000000462695774
0.000006520000000	0.000002845301606	0.000000456037934
0.000006560000000	0.000002883238961	0.000000438336543
0.000006600000000	0.000002864270283	0.000000452473536
0.000006640000000	0.000002959113670	0.000000448880835
0.000006680000000	0.000003471267959	0.000000452473536
0.000006720000000	0.000002864270283	0.000000441200182
0.000006760000000	0.000002978082348	0.000000432968112
0.000006800000000	0.000002883238961	0.000000444045353
0.000006840000000	0.000002352115994	0.000000424152521
0.000006880000000	0.000003110863089	0.000000422452504
0.000006920000000	0.000002333147317	0.000000408157278
0.000006960000000	0.000001896867737	0.000000427532275
0.000007000000000	0.000002200366575	0.000000407716266
0.000007040000000	0.000003091894412	0.000000409916585
0.000007080000000	0.000003395393250	0.000000413412739
0.000007120000000	0.000002352115994	0.000000410355233
0.000007160000000	0.000002105523189	0.000000391049302
0.000007200000000	0.000001574400222	0.000000405504007
0.000007240000000	0.000001953773770	0.000000407274775
0.000007280000000	0.000001802024351	0.000000396531569
0.000007320000000	0.000002446959381	0.000000388279142
0.000007360000000	0.000002427990704	0.000000409477467
0.000007400000000	0.000002162429221	0.000000375560651
0.000007440000000	0.000001745118318	0.000000385022100
0.000007480000000	0.000001896867737	0.000000373639612
0.000007520000000	0.000001707180964	0.000000366836762
0.000007560000000	0.000001783055673	0.000000347701600
0.000007600000000	0.000001422650803	0.000000365362529
0.000007640000000	0.000002048617156	0.000000363882324
0.000007680000000	0.000001517494190	0.000000362892166
0.000007720000000	0.000001441619480	0.000000382208258
0.000007760000000	0.000002124491866	0.000000369767595
0.000007800000000	0.000001726149641	0.000000378899034
0.000007840000000	0.000001574400222	0.000000354364137
0.000007880000000	0.000002181397898	0.000000350279112
0.000007920000000	0.000002276241285	0.000000356893535
0.000007960000000	0.000002010679802	0.000000359905348
0.000008000000000	0.000001574400222	0.000000341962694
0.000008040000000	0.000001783055673	0.000000341436193
0.000008080000000	0.000001403682126	0.000000344583137
0.000008120000000	0.000001858930383	0.000000347701600
0.000008160000000	0.000001498525513	0.000000320228131
0.000008200000000	0.000001574400222	0.000000326900266
0.000008240000000	0.000001650274932	0.000000329094253
0.000008280000000	0.000001707180964	0.000000326349465
0.000008320000000	0.000001479556835	0.000000321909130
0.000008360000000	0.000001270901384	0.000000326900266
0.000008400000000	0.000001195026675	0.000000311109441
0.000008440000000	0.000001138120642	0.000000309369766
0.000008480000000	0.000001327807416	0.000000325245065
0.000008520000000	0.000001176057997	0.000000312839442
0.000008560000000	0.000001422650803	0.000000317972975
0.000008600000000	0.000001783055673	0.000000310530632
0.000008640000000	0.000001858930383	0.000000316271055
0.000008680000000	0.000001346776094	0.000000301715284
