Bin Center (keV),det00,err00,det01,err01,det02,err02,det03,err03,det04,err04,det05,err05,det10,err10,det11,err11,det12,err12,det13,err13,det14,err14,det15,err15,all,err
770.5,4.58332e-008,4.58332e-008,-9.16664e-009,5.10377e-008,0,0,-9.16664e-009,5.10377e-008,7.33331e-008,6.61015e-008,-1.86535e-008,1.319e-008,-3.66665e-008,1.83333e-008,9.16663e-009,4.93638e-008,1.19166e-007,8.04369e-008,2.74999e-008,4.76312e-008,5.49998e-008,6.73607e-008,-9.32674e-009,5.19291e-008,2.70844e-007,1.91121e-007
771.5,-3.66665e-008,1.83333e-008,8.24997e-008,6.54629e-008,0,0,1.83333e-008,4.85053e-008,6.41664e-008,6.67341e-008,-2.79802e-008,1.61544e-008,-9.16663e-009,9.16663e-009,-5.49998e-008,2.24536e-008,-6.41664e-008,2.42526e-008,9.16663e-009,4.93638e-008,-9.16663e-009,9.16663e-009,-5.59604e-008,2.28458e-008,-9.02815e-008,1.37907e-007
772.5,2.74999e-008,4.76312e-008,-1.83333e-008,1.29636e-008,0,0,-3.66665e-008,1.83333e-008,3.66665e-008,4.67408e-008,-1.86535e-008,1.319e-008,6.41664e-008,6.67341e-008,6.41664e-008,6.67341e-008,-2.74999e-008,1.58771e-008,6.41664e-008,6.67341e-008,-4.58332e-008,2.04972e-008,2.79802e-008,4.84632e-008,1.50469e-007,1.60187e-007
773.5,2.74999e-008,4.76312e-008,-2.74999e-008,1.58771e-008,0,0,-1.83333e-008,1.29636e-008,1.83333e-008,4.85053e-008,-3.7307e-008,1.86535e-008,2.74999e-008,6.92066e-008,9.16663e-009,4.93638e-008,-1.42109e-015,5.02077e-008,-2.74999e-008,1.58771e-008,-2.74999e-008,1.58771e-008,9.32674e-008,8.34209e-008,4.01251e-008,1.63605e-007
774.5,5.49998e-008,6.73607e-008,-1.83333e-008,1.29636e-008,0,0,-9.16664e-009,5.10377e-008,-2.74999e-008,1.58771e-008,-2.79802e-008,1.61544e-008,4.58332e-008,4.58332e-008,1.00833e-007,8.14748e-008,-1.83333e-008,1.29636e-008,3.66665e-008,6.85968e-008,-2.74999e-008,1.58771e-008,3.7307e-008,4.75572e-008,1.605e-007,1.6905e-007
775.5,-3.66665e-008,1.83333e-008,9.16663e-009,4.93638e-008,0,0,9.16663e-009,4.93638e-008,6.41664e-008,6.67341e-008,1.86535e-008,4.93525e-008,-4.58332e-008,2.04972e-008,-1.42109e-015,5.02077e-008,-4.58332e-008,2.04972e-008,-2.74999e-008,1.58771e-008,3.66665e-008,4.67408e-008,-2.79802e-008,1.61544e-008,-5.01564e-008,1.47087e-007
776.5,-1.83333e-008,1.29636e-008,-1.42109e-015,5.02077e-008,0,0,-1.83333e-008,1.29636e-008,-3.66665e-008,5.34502e-008,0,0,9.16663e-009,4.93638e-008,-2.74999e-008,1.58771e-008,9.16663e-009,4.93638e-008,-5.49998e-008,2.24536e-008,8.24997e-008,6.54629e-008,0,5.10847e-008,-6.01876e-008,1.47429e-007
777.5,2.74999e-008,4.76312e-008,-1.83333e-008,5.18543e-008,0,0,-2.74999e-008,1.58771e-008,2.74999e-008,4.76312e-008,-2.79802e-008,1.61544e-008,1.1e-007,8.09575e-008,-3.66665e-008,1.83333e-008,2.74999e-008,4.76312e-008,-2.74999e-008,1.58771e-008,1.83333e-008,4.85053e-008,2.79802e-008,4.84632e-008,1.10344e-007,1.61438e-007
778.5,-7.33331e-008,2.59272e-008,2.74999e-008,4.76312e-008,0,0,-9.16663e-009,9.16663e-009,1.83333e-008,4.85053e-008,-2.79802e-008,1.61544e-008,-1.42109e-015,5.02077e-008,-1.83333e-008,1.29636e-008,-3.66665e-008,1.83333e-008,-3.66665e-008,1.83333e-008,3.66665e-008,4.67408e-008,-3.7307e-008,1.86535e-008,-1.70532e-007,1.17413e-007
779.5,-4.58332e-008,2.04972e-008,3.66665e-008,6.85968e-008,0,0,-9.16664e-009,5.10377e-008,4.58332e-008,6.79816e-008,1.86535e-008,4.93525e-008,-4.58332e-008,2.04972e-008,1.83333e-008,4.85053e-008,-1.83333e-008,1.29636e-008,-2.74999e-008,1.58771e-008,1.28333e-007,7.99129e-008,9.32674e-009,5.0226e-008,1.20375e-007,1.78883e-007
780.5,-9.16663e-009,9.16663e-009,-2.74999e-008,1.58771e-008,0,0,8.24997e-008,6.54629e-008,1.83333e-008,4.85053e-008,-4.66337e-008,2.08552e-008,-3.66665e-008,1.83333e-008,4.58332e-008,4.58332e-008,6.41664e-008,6.67341e-008,2.74999e-008,4.76312e-008,-2.74999e-008,1.58771e-008,8.39407e-008,8.39407e-008,1.90594e-007,1.68155e-007
781.5,5.49998e-008,6.73607e-008,9.16663e-009,4.93638e-008,0,0,2.74999e-008,4.76312e-008,-2.74999e-008,1.58771e-008,-3.7307e-008,1.86535e-008,-2.74999e-008,1.58771e-008,-9.16663e-009,9.16663e-009,2.74999e-008,4.76312e-008,2.74999e-008,4.76312e-008,6.41664e-008,6.67341e-008,-3.7307e-008,1.86535e-008,8.02502e-008,1.52792e-007
782.5,6.41664e-008,6.67341e-008,-2.74999e-008,1.58771e-008,0,0,2.74999e-008,4.76312e-008,1.37499e-007,9.393e-008,7.46139e-008,6.72561e-008,9.16663e-009,4.93638e-008,-2.74999e-008,1.58771e-008,-1.83333e-008,1.29636e-008,-1.42109e-015,5.02077e-008,-2.74999e-008,1.58771e-008,-3.7307e-008,1.86535e-008,1.90594e-007,1.76903e-007
783.5,-6.41664e-008,2.42526e-008,-3.66665e-008,1.83333e-008,0,0,-1.83333e-008,5.18543e-008,2.74999e-008,4.76312e-008,3.7307e-008,4.75572e-008,4.58332e-008,4.58332e-008,-4.58332e-008,2.04972e-008,-1.83333e-008,1.29636e-008,9.16663e-009,4.93638e-008,-2.74999e-008,1.58771e-008,-4.66337e-008,2.08552e-008,-1.50469e-007,1.28854e-007
784.5,9.16663e-008,6.48179e-008,-3.66665e-008,1.83333e-008,0,0,-6.41664e-008,2.42526e-008,-4.58332e-008,2.04972e-008,8.39407e-008,6.66062e-008,4.58332e-008,6.79816e-008,-1.42109e-015,5.02077e-008,5.49998e-008,6.73607e-008,9.16663e-008,8.19889e-008,1.83333e-008,4.85053e-008,-1.86535e-008,1.319e-008,2.40751e-007,1.9191e-007
