Bin Center (keV),det00,err00,det01,err01,det02,err02,det03,err03,det04,err04,det05,err05,det10,err10,det11,err11,det12,err12,det13,err13,det14,err14,det15,err15,all,err
631.5,2.80692e-08,5.1757e-08,-3.94428e-08,3.03927e-08,0,0,0,3.81903e-08,-4.93035e-08,3.11823e-08,4.97798e-09,3.82366e-08,-5.81669e-08,1.7538e-08,-9.8607e-09,2.78903e-08,6.90249e-08,5.74973e-08,3.94428e-08,4.46462e-08,-6.90249e-08,1.84477e-08,1.99119e-08,4.61638e-08,-7.12723e-08,1.39022e-07
632.5,-5.61383e-09,3.12565e-08,9.8607e-08,5.62146e-08,0,0,2.46518e-08,4.54556e-08,-3.94428e-08,4.06567e-08,-4.97798e-08,1.57417e-08,1.0047e-07,6.70959e-08,-2.95821e-08,2.95821e-08,-2.46518e-08,1.10246e-08,1.47911e-08,2.56189e-08,-5.42339e-08,1.63521e-08,-4.48018e-08,1.49339e-08,-1.64475e-08,1.31236e-07
633.5,-4.49107e-08,3.4606e-08,4.93035e-09,3.78707e-08,0,0,-4.93035e-09,3.85073e-08,4.93035e-09,4.65128e-08,-1.99119e-08,3.98238e-08,6.87427e-08,5.46985e-08,4.93035e-09,3.78707e-08,1.97214e-08,3.68954e-08,1.97214e-08,4.57222e-08,-1.97214e-08,3.94428e-08,1.49339e-08,3.75829e-08,5.48249e-08,1.4914e-07
634.5,1.68415e-08,5.23624e-08,1.97214e-08,4.57222e-08,0,0,0,3.81903e-08,4.93035e-09,3.78707e-08,-4.97798e-09,2.77162e-08,5.2879e-08,5.546e-08,-9.8607e-09,3.88216e-08,-2.46518e-08,2.91683e-08,9.8607e-09,3.75484e-08,0,3.81903e-08,-1.99119e-08,2.90263e-08,4.38599e-08,1.43176e-07
635.5,-2.80692e-08,4.52602e-08,2.95821e-08,4.51874e-08,0,0,9.8607e-09,4.62508e-08,9.36767e-08,6.25591e-08,7.10543e-16,2.72655e-08,-5.2879e-08,1.67218e-08,-7.88856e-08,1.97214e-08,-4.93035e-08,1.55911e-08,-4.43732e-08,1.47911e-08,-2.95821e-08,2.95821e-08,6.96917e-08,5.12514e-08,-8.22372e-08,1.35961e-07
636.5,7.29799e-08,5.807e-08,9.8607e-09,4.62508e-08,0,0,3.45125e-08,4.49176e-08,9.8607e-09,3.75484e-08,1.49339e-08,3.75829e-08,5.2879e-09,4.06171e-08,-3.94428e-08,3.03927e-08,0,3.81903e-08,0,3.81903e-08,-3.94428e-08,1.39451e-08,1.42109e-15,3.85592e-08,6.57898e-08,1.42755e-07
637.5,-1.12277e-08,3.17566e-08,-1.97214e-08,3.94428e-08,0,0,1.97214e-08,4.57222e-08,-1.97214e-08,3.94428e-08,-1.49339e-08,3.95115e-08,-6.34548e-08,1.83178e-08,1.23259e-07,6.13824e-08,2.95821e-08,4.51874e-08,4.43732e-08,5.19445e-08,-4.93035e-09,2.7451e-08,4.97798e-08,5.22094e-08,1.5351e-07,1.56227e-07
638.5,-2.24553e-08,3.2734e-08,3.94428e-08,4.46462e-08,0,0,-6.40946e-08,1.77766e-08,0,3.81903e-08,1.42109e-15,3.85592e-08,-3.17274e-08,1.29527e-08,-1.97214e-08,2.87486e-08,1.97214e-08,4.57222e-08,-3.94428e-08,3.03927e-08,-3.94428e-08,1.39451e-08,-2.48899e-08,2.94501e-08,-1.97369e-07,1.17074e-07
639.5,-3.3683e-08,3.3683e-08,3.94428e-08,4.46462e-08,0,0,1.13398e-07,6.17771e-08,-4.43732e-08,1.47911e-08,-1.49339e-08,2.85963e-08,3.17274e-08,4.84644e-08,6.40946e-08,5.09999e-08,-9.8607e-09,2.78903e-08,-1.97214e-08,2.87486e-08,-5.42339e-08,1.63521e-08,-4.97798e-09,2.77162e-08,7.67547e-08,1.36072e-07
640.5,3.92969e-08,5.96759e-08,4.43732e-08,5.19445e-08,0,0,-2.46518e-08,2.91683e-08,9.36767e-08,6.25591e-08,-9.95595e-09,7.03992e-09,-1.58637e-08,4.19714e-08,3.94428e-08,4.46462e-08,-3.94428e-08,3.03927e-08,-4.93035e-08,1.55911e-08,-4.43732e-08,3.079e-08,1.34405e-07,6.15742e-08,1.80922e-07,1.55745e-07
