Bin Center (keV),det00,err00,det01,err01,det02,err02,det03,err03,det04,err04,det05,err05,det10,err10,det11,err11,det12,err12,det13,err13,det14,err14,det15,err15,all,err
328.5,-1.3115e-06,9.27371e-07,-6.55751e-07,6.55751e-07,0,0,-1.3115e-06,9.27371e-07,-6.55751e-07,6.55751e-07,0,0,3.27875e-06,3.27875e-06,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,-6.60963e-07,6.60963e-07,-2.14917e-06,4.11536e-06
329.5,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58196e-06,3.58196e-06
330.5,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,-6.55751e-07,6.55751e-07,0,0,3.27875e-06,3.27875e-06,2.64385e-06,3.37026e-06,1.2895e-05,7.2352e-06
331.5,0,0,0,0,0,0,0,0,0,0,3.30481e-06,3.30481e-06,0,0,-6.55751e-07,6.55751e-07,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,2.14917e-06,3.72248e-06
332.5,0,0,0,0,0,0,0,0,0,0,-6.60963e-07,6.60963e-07,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,2.86557e-06,3.65289e-06
333.5,0,0,-1.3115e-06,9.27371e-07,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,-1.3115e-06,9.27371e-07,-6.60963e-07,6.60963e-07,-5.01474e-06,1.89539e-06
334.5,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,3.27875e-06,3.27875e-06,6.60963e-06,4.67371e-06,0,0,0,0,0,0,0,0,0,0,0,0,1.00295e-05,6.24536e-06
335.5,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,-1.98289e-06,1.14482e-06,-6.55751e-07,6.55751e-07,6.55751e-06,4.63686e-06,0,0,-1.3115e-06,9.27371e-07,0,0,2.64385e-06,3.37026e-06,5.01474e-06,6.52664e-06
336.5,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,2.14917e-06,3.72248e-06
337.5,-1.3115e-06,9.27371e-07,6.55751e-06,4.63686e-06,0,0,0,0,0,0,3.30481e-06,3.30481e-06,-6.55751e-07,6.55751e-07,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,7.88031e-06,6.36743e-06
338.5,0,0,-1.3115e-06,9.27371e-07,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,2.623e-06,3.34369e-06,0,0,6.82121e-14,3.92384e-06
339.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,-1.43278e-06,1.01313e-06
340.5,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,-1.43278e-06,1.01313e-06
341.5,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,0,0,-1.96725e-06,1.13579e-06,-6.55751e-07,6.55751e-07,-6.55751e-07,6.55751e-07,-6.55751e-07,6.55751e-07,-6.60963e-07,6.60963e-07,-5.73113e-06,2.02626e-06
342.5,-6.55751e-07,6.55751e-07,0,0,0,0,3.27875e-06,3.27875e-06,3.27875e-06,3.27875e-06,-6.60963e-07,6.60963e-07,2.623e-06,3.34369e-06,0,0,0,0,0,0,0,0,0,0,8.5967e-06,6.327e-06
343.5,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58196e-06,3.58196e-06
344.5,2.623e-06,3.34369e-06,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,2.623e-06,3.34369e-06,3.27875e-06,3.27875e-06,0,0,0,0,8.5967e-06,6.327e-06
345.5,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,-6.60963e-07,6.60963e-07,3.27875e-06,3.27875e-06,0,0,-6.55751e-07,6.55751e-07,-6.55751e-07,6.55751e-07,0,0,0,0,7.16391e-07,3.85789e-06
346.5,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58196e-06,3.58196e-06
347.5,2.623e-06,3.34369e-06,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,3.27875e-06,3.27875e-06,0,0,0,0,-6.55751e-07,6.55751e-07,-6.55751e-07,6.55751e-07,0,0,4.29835e-06,5.26438e-06
348.5,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,-6.55751e-07,6.55751e-07,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,-2.86557e-06,1.43278e-06
349.5,-6.55751e-07,6.55751e-07,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,-1.3115e-06,9.27371e-07,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,5.01474e-06,5.21541e-06
350.5,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,-6.60963e-07,6.60963e-07,-1.3115e-06,9.27371e-07,0,0,0,0,0,0,0,0,-6.60963e-07,6.60963e-07,7.16391e-07,3.85789e-06
351.5,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.16391e-07,7.16391e-07
352.5,0,0,6.55751e-06,4.63686e-06,0,0,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,6.44752e-06,5.11606e-06
353.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64385e-06,1.32193e-06,-2.86557e-06,1.43278e-06
354.5,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,-1.32193e-06,9.34742e-07,1.43278e-06,3.79079e-06
355.5,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,3.30481e-06,3.30481e-06,0,0,0,0,3.27875e-06,3.27875e-06,3.27875e-06,3.27875e-06,-6.55751e-07,6.55751e-07,-6.60963e-07,6.60963e-07,1.2895e-05,7.2352e-06
356.5,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.60963e-07,6.60963e-07,-1.43278e-06,1.01313e-06
357.5,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,-6.55751e-07,6.55751e-07,-6.55751e-07,6.55751e-07,-6.60963e-07,6.60963e-07,7.16391e-07,3.85789e-06
358.5,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.16391e-07,7.16391e-07
359.5,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,2.86557e-06,3.65289e-06
360.5,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,3.30481e-06,3.30481e-06,0,0,0,0,0,0,0,0,0,0,0,0,7.16391e-06,5.06565e-06
361.5,0,0,2.623e-06,3.34369e-06,0,0,0,0,0,0,0,0,0,0,0,0,6.55751e-06,4.63686e-06,0,0,0,0,0,0,1.00295e-05,6.24536e-06
362.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,-6.55751e-07,6.55751e-07,0,0,2.86557e-06,3.65289e-06
363.5,-6.55751e-07,6.55751e-07,0,0,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,-1.3115e-06,9.27371e-07,0,0,0,0,5.01474e-06,5.21541e-06
364.5,0,0,-6.55751e-07,6.55751e-07,0,0,3.27875e-06,3.27875e-06,-6.55751e-07,6.55751e-07,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,1.43278e-06,3.79079e-06
365.5,-6.55751e-07,6.55751e-07,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,2.623e-06,3.34369e-06,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,6.82121e-14,3.92384e-06
366.5,0,0,0,0,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,0,0,3.58196e-06,3.58196e-06
367.5,0,0,0,0,0,0,0,0,0,0,0,0,-1.3115e-06,9.27371e-07,-1.3115e-06,9.27371e-07,0,0,0,0,0,0,0,0,-2.86557e-06,1.43278e-06
368.5,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,0,0,2.14917e-06,3.72248e-06
369.5,-6.55751e-07,6.55751e-07,-6.55751e-07,6.55751e-07,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,-6.55751e-07,6.55751e-07,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,-3.58196e-06,1.6019e-06
370.5,0,0,0,0,0,0,0,0,0,0,-6.60963e-07,6.60963e-07,0,0,-6.55751e-07,6.55751e-07,0,0,3.27875e-06,3.27875e-06,0,0,-6.60963e-07,6.60963e-07,1.43278e-06,3.79079e-06
371.5,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,-1.43278e-06,1.01313e-06
372.5,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,2.14917e-06,3.72248e-06
373.5,0,0,0,0,0,0,0,0,0,0,3.30481e-06,3.30481e-06,0,0,3.27875e-06,3.27875e-06,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,6.44752e-06,5.11606e-06
374.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375.5,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,3.30481e-06,3.30481e-06,2.14917e-06,3.72248e-06
376.5,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,-6.60963e-07,6.60963e-07,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,-6.60963e-07,6.60963e-07,1.43278e-06,3.79079e-06
377.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,-6.60963e-07,6.60963e-07,-1.43278e-06,1.01313e-06
378.5,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.60963e-07,6.60963e-07,2.86557e-06,3.65289e-06
379.5,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,2.86557e-06,3.65289e-06
380.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,-6.60963e-07,6.60963e-07,2.86557e-06,3.65289e-06
381.5,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,-6.55751e-07,6.55751e-07,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,-2.14917e-06,1.24083e-06
382.5,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,-6.60963e-07,6.60963e-07,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,6.55751e-06,4.63686e-06,-6.60963e-07,6.60963e-07,4.29835e-06,5.26438e-06
383.5,-6.55751e-07,6.55751e-07,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,-6.60963e-07,6.60963e-07,-2.86557e-06,1.43278e-06
384.5,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,-1.43278e-06,1.01313e-06
385.5,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,0,0,-1.32193e-06,9.34742e-07,-2.86557e-06,1.43278e-06
386.5,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,-1.43278e-06,1.01313e-06
387.5,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.16391e-07,7.16391e-07
388.5,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,-6.55751e-07,6.55751e-07,-6.60963e-07,6.60963e-07,5.73113e-06,5.16597e-06
389.5,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,1.96725e-06,3.40738e-06,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,7.16391e-07,3.85789e-06
390.5,0,0,2.623e-06,3.34369e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,3.30481e-06,3.30481e-06,1.00295e-05,6.24536e-06
391.5,0,0,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,-1.3115e-06,9.27371e-07,0,0,-2.14917e-06,1.24083e-06
392.5,-1.3115e-06,9.27371e-07,0,0,0,0,-6.55751e-07,6.55751e-07,1.96725e-06,3.40738e-06,-6.60963e-07,6.60963e-07,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,-1.43278e-06,4.05252e-06
393.5,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,-6.55751e-07,6.55751e-07,2.623e-06,3.34369e-06,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,7.16391e-07,3.85789e-06
394.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,3.30481e-06,3.30481e-06,7.16391e-06,5.06565e-06
395.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,3.27875e-06,3.27875e-06,0,0,7.16391e-06,5.06565e-06
396.5,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,3.27875e-06,3.27875e-06,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,2.14917e-06,3.72248e-06
397.5,-6.55751e-07,6.55751e-07,-1.3115e-06,9.27371e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,-2.86557e-06,1.43278e-06
398.5,2.623e-06,3.34369e-06,0,0,0,0,0,0,0,0,3.30481e-06,3.30481e-06,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,1.00295e-05,6.24536e-06
399.5,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,2.623e-06,3.34369e-06,0,0,0,0,0,0,0,0,2.14917e-06,3.72248e-06
400.5,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,2.86557e-06,3.65289e-06
401.5,0,0,2.623e-06,3.34369e-06,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,3.27875e-06,3.27875e-06,0,0,-6.60963e-07,6.60963e-07,4.29835e-06,5.26438e-06
402.5,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,-6.55751e-07,6.55751e-07,-6.55751e-07,6.55751e-07,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,-2.86557e-06,1.43278e-06
403.5,-6.55751e-07,6.55751e-07,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,-2.14917e-06,1.24083e-06
404.5,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,2.86557e-06,3.65289e-06
405.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406.5,3.27875e-06,3.27875e-06,0,0,0,0,-6.55751e-07,6.55751e-07,-6.55751e-07,6.55751e-07,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,7.16391e-07,3.85789e-06
407.5,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.16391e-07,7.16391e-07
408.5,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,-6.55751e-07,6.55751e-07,-6.60963e-07,6.60963e-07,-2.86557e-06,1.43278e-06
409.5,-6.55751e-07,6.55751e-07,0,0,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,5.73113e-06,5.16597e-06
410.5,3.27875e-06,3.27875e-06,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,2.14917e-06,3.72248e-06
411.5,-6.55751e-07,6.55751e-07,-6.55751e-07,6.55751e-07,0,0,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,5.73113e-06,5.16597e-06
412.5,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58196e-06,3.58196e-06
413.5,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,-1.3115e-06,9.27371e-07,0,0,0,0,0,0,-2.86557e-06,1.43278e-06
414.5,0,0,0,0,0,0,0,0,0,0,-6.60963e-07,6.60963e-07,0,0,0,0,-6.55751e-07,6.55751e-07,-6.55751e-07,6.55751e-07,-6.55751e-07,6.55751e-07,0,0,-2.86557e-06,1.43278e-06
415.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416.5,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,-6.55751e-07,6.55751e-07,0,0,1.43278e-06,3.79079e-06
417.5,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,6.55751e-06,4.63686e-06,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,5.73113e-06,5.16597e-06
418.5,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,-6.60963e-07,6.60963e-07,1.43278e-06,3.79079e-06
419.5,0,0,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,2.623e-06,3.34369e-06,0,0,0,0,0,0,0,0,2.14917e-06,3.72248e-06
420.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,-7.16391e-07,7.16391e-07
421.5,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,-6.60963e-07,6.60963e-07,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,0,0,2.14917e-06,3.72248e-06
422.5,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,-1.43278e-06,1.01313e-06
423.5,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,3.27875e-06,3.27875e-06,-6.60963e-07,6.60963e-07,3.27875e-06,3.27875e-06,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,9.31309e-06,6.28631e-06
424.5,0,0,0,0,0,0,3.27875e-06,3.27875e-06,3.27875e-06,3.27875e-06,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,0,0,1.07459e-05,6.20413e-06
425.5,3.27875e-06,3.27875e-06,-6.55751e-07,6.55751e-07,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14917e-06,3.72248e-06
426.5,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,2.14917e-06,3.72248e-06
427.5,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,-1.43278e-06,1.01313e-06
428.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.5,0,0,3.27875e-06,3.27875e-06,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,-6.60963e-07,6.60963e-07,1.43278e-06,3.79079e-06
430.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431.5,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58196e-06,3.58196e-06
432.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,3.27875e-06,3.27875e-06,0,0,2.86557e-06,3.65289e-06
433.5,3.27875e-06,3.27875e-06,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,2.14917e-06,3.72248e-06
434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,3.58196e-06,3.58196e-06
435.5,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,2.64385e-06,3.37026e-06,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,-6.60963e-07,6.60963e-07,6.82121e-14,3.92384e-06
436.5,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,-1.32193e-06,9.34742e-07,1.43278e-06,3.79079e-06
437.5,3.27875e-06,3.27875e-06,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,2.64385e-06,3.37026e-06,9.31309e-06,6.28631e-06
438.5,-1.3115e-06,9.27371e-07,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30481e-06,3.30481e-06,1.43278e-06,3.79079e-06
439.5,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,-6.60963e-07,6.60963e-07,1.43278e-06,3.79079e-06
440.5,0,0,3.27875e-06,3.27875e-06,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,6.44752e-06,5.11606e-06
441.5,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.60963e-07,6.60963e-07,-1.43278e-06,1.01313e-06
442.5,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,2.86557e-06,3.65289e-06
443.5,0,0,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,-7.16391e-07,7.16391e-07
444.5,2.623e-06,3.34369e-06,0,0,0,0,-6.55751e-07,6.55751e-07,2.623e-06,3.34369e-06,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,4.29835e-06,5.26438e-06
445.5,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,-1.3115e-06,9.27371e-07,0,0,0,0,0,0,1.43278e-06,3.79079e-06
446.5,-6.55751e-07,6.55751e-07,0,0,0,0,2.623e-06,3.34369e-06,0,0,0,0,0,0,0,0,2.623e-06,3.34369e-06,0,0,0,0,0,0,5.01474e-06,5.21541e-06
447.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,-7.16391e-07,7.16391e-07
448.5,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,7.16391e-06,5.06565e-06
449.5,0,0,3.27875e-06,3.27875e-06,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,2.14917e-06,3.72248e-06
450.5,0,0,-1.3115e-06,9.27371e-07,0,0,3.27875e-06,3.27875e-06,0,0,3.30481e-06,3.30481e-06,-6.55751e-07,6.55751e-07,0,0,3.27875e-06,3.27875e-06,0,0,-6.55751e-07,6.55751e-07,0,0,7.88031e-06,6.36743e-06
451.5,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,3.30481e-06,3.30481e-06,0,0,0,0,0,0,0,0,0,0,-6.60963e-07,6.60963e-07,1.43278e-06,3.79079e-06
452.5,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,-1.43278e-06,1.01313e-06
453.5,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58196e-06,3.58196e-06
454.5,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.16391e-07,7.16391e-07
455.5,0,0,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,-7.16391e-07,7.16391e-07
456.5,0,0,0,0,0,0,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,2.86557e-06,3.65289e-06
457.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.623e-06,3.34369e-06,0,0,2.86557e-06,3.65289e-06
458.5,-6.55751e-07,6.55751e-07,0,0,0,0,0,0,0,0,0,0,0,0,3.27875e-06,3.27875e-06,0,0,0,0,0,0,0,0,2.86557e-06,3.65289e-06
459.5,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,3.27875e-06,3.27875e-06,0,0,0,0,3.27875e-06,3.27875e-06,-6.55751e-07,6.55751e-07,0,0,5.73113e-06,5.16597e-06
460.5,3.27875e-06,3.27875e-06,0,0,0,0,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,-1.3115e-06,9.27371e-07,0,0,-6.55751e-07,6.55751e-07,0,0,0,0,7.16391e-07,3.85789e-06
