Bin Center (keV),det00,err00,det01,err01,det02,err02,det03,err03,det04,err04,det05,err05,det10,err10,det11,err11,det12,err12,det13,err13,det14,err14,det15,err15,all,err
32.5,1.08166e-06,2.61209e-07,7.97497e-07,2.3603e-07,0,0,9.89996e-07,2.57972e-07,6.04998e-07,2.39739e-07,1.2218e-06,2.96262e-07,6.87498e-07,2.32804e-07,9.07497e-07,2.59434e-07,7.60831e-07,2.62012e-07,1.20083e-06,3.20046e-07,1.56749e-06,3.2266e-07,9.88634e-07,2.57796e-07,1.17867e-05,9.74893e-07
33.5,1.09083e-06,2.65832e-07,7.60831e-07,2.36741e-07,0,0,1.00833e-06,2.47669e-07,6.50831e-07,2.38861e-07,4.2903e-07,2.42136e-07,7.42497e-07,2.26214e-07,1.28333e-06,2.85493e-07,8.9833e-07,2.7834e-07,9.99163e-07,2.94333e-07,7.51664e-07,2.5732e-07,1.20315e-06,2.68863e-07,1.07134e-05,9.37911e-07
34.5,1.03583e-06,2.52207e-07,5.77498e-07,2.06402e-07,0,0,6.50831e-07,2.16728e-07,8.4333e-07,2.45625e-07,5.40951e-07,2.28838e-07,4.67498e-07,2.02705e-07,1.09083e-06,2.61048e-07,7.69997e-07,2.41832e-07,2.47499e-07,2.25096e-07,1.03583e-06,2.76066e-07,1.00729e-06,2.41777e-07,9.01811e-06,8.58304e-07
35.5,1.20083e-06,2.68662e-07,8.89163e-07,2.39563e-07,0,0,1.0175e-06,2.5254e-07,7.88331e-07,2.51707e-07,9.60654e-07,2.58302e-07,9.62497e-07,2.48516e-07,7.60831e-07,2.25842e-07,6.32498e-07,2.44424e-07,6.32498e-07,2.49528e-07,9.5333e-07,2.77433e-07,1.26844e-06,2.72558e-07,1.09742e-05,9.18615e-07
36.5,5.77498e-07,2.12421e-07,7.8833e-07,2.36208e-07,0,0,9.71663e-07,2.43218e-07,1.13666e-06,2.69755e-07,8.48733e-07,2.50089e-07,9.89996e-07,2.53039e-07,8.4333e-07,2.40439e-07,5.68331e-07,2.24161e-07,4.39998e-07,2.48008e-07,8.9833e-07,2.59595e-07,9.14021e-07,2.38152e-07,9.79052e-06,8.81611e-07
37.5,1.11833e-06,2.50704e-07,6.69164e-07,2.33164e-07,0,0,6.41664e-07,2.16922e-07,1.1e-06,2.74999e-07,7.27486e-07,2.41777e-07,6.87498e-07,2.21711e-07,9.99163e-07,2.47838e-07,7.79164e-07,2.41659e-07,1.14583e-06,2.87692e-07,7.88331e-07,2.51707e-07,7.92773e-07,2.29407e-07,1.03121e-05,8.90583e-07
38.5,9.2583e-07,2.33524e-07,4.30832e-07,1.97242e-07,0,0,5.86665e-07,2.12223e-07,5.77498e-07,1.93804e-07,6.24892e-07,2.32795e-07,6.69164e-07,2.1634e-07,6.41664e-07,2.16922e-07,6.23331e-07,2.28615e-07,8.06664e-07,2.56338e-07,1.11833e-06,2.74693e-07,1.21248e-06,2.68701e-07,8.95793e-06,8.37296e-07
39.5,8.61664e-07,2.29349e-07,6.23331e-07,2.1143e-07,0,0,6.41664e-07,2.04972e-07,1.00833e-06,2.47669e-07,7.46139e-07,2.3595e-07,6.50831e-07,2.04767e-07,1.0175e-06,2.42353e-07,1.74166e-07,1.83562e-07,8.9833e-07,2.64406e-07,5.04165e-07,2.19808e-07,9.51327e-07,2.31859e-07,8.80746e-06,8.18149e-07
40.5,4.76665e-07,1.89641e-07,5.95831e-07,2.12025e-07,0,0,6.50831e-07,2.04767e-07,7.79164e-07,2.46819e-07,7.08832e-07,2.36686e-07,4.12499e-07,1.91185e-07,8.06664e-07,2.19234e-07,7.05831e-07,2.15562e-07,1.00833e-06,2.47669e-07,2.93332e-07,2.00412e-07,8.021e-07,2.23453e-07,7.89461e-06,7.88142e-07
41.5,7.14997e-07,2.15367e-07,6.50831e-07,2.16728e-07,0,0,6.96664e-07,1.97455e-07,5.49998e-07,2.1885e-07,1.49228e-07,1.80371e-07,7.60831e-07,2.25842e-07,7.33331e-07,2.20762e-07,6.96664e-07,2.15757e-07,6.23331e-07,2.28615e-07,1.31083e-06,2.98021e-07,6.99506e-07,2.07507e-07,8.28583e-06,8.04631e-07
42.5,5.59165e-07,2.00622e-07,6.69164e-07,2.1634e-07,0,0,6.69164e-07,2.10434e-07,1.22833e-06,2.72852e-07,6.80852e-07,2.25969e-07,9.71663e-07,2.48346e-07,1.16416e-06,2.54859e-07,9.2583e-07,2.38861e-07,7.60831e-07,2.2019e-07,8.24997e-07,2.40788e-07,8.48733e-07,2.28267e-07,1.01516e-05,8.44536e-07
43.5,5.86665e-07,1.99992e-07,8.4333e-07,2.29715e-07,0,0,1.05416e-06,2.41659e-07,4.85832e-07,2.0229e-07,9.88634e-07,2.52684e-07,5.49998e-07,2.00831e-07,3.94165e-07,1.70755e-07,4.76665e-07,2.08629e-07,8.34164e-07,2.35317e-07,1.17333e-06,2.64406e-07,9.14021e-07,2.32608e-07,9.04821e-06,8.07377e-07
44.5,7.14997e-07,2.15367e-07,7.51664e-07,2.14585e-07,0,0,7.88331e-07,2.13801e-07,4.67498e-07,1.96389e-07,5.03644e-07,1.99165e-07,7.79164e-07,2.13997e-07,9.44163e-07,2.38509e-07,1.0725e-06,2.6137e-07,4.85832e-07,2.08428e-07,6.78331e-07,2.2751e-07,6.43545e-07,1.95862e-07,8.54665e-06,7.87822e-07
45.5,4.94998e-07,1.82414e-07,6.04998e-07,2.0579e-07,0,0,7.60831e-07,2.2019e-07,4.94998e-07,2.02082e-07,4.38357e-07,2.00688e-07,6.14164e-07,1.99361e-07,6.59998e-07,2.10633e-07,1.30166e-06,2.71617e-07,1.09083e-06,2.61048e-07,8.24997e-07,2.35495e-07,8.8604e-07,2.33169e-07,8.9178e-06,8.02565e-07
46.5,5.77498e-07,2.00202e-07,6.04998e-07,1.99572e-07,0,0,9.99163e-07,2.427e-07,6.50831e-07,2.16728e-07,4.94317e-07,2.24036e-07,7.79164e-07,2.13997e-07,6.04998e-07,2.11827e-07,1.00833e-06,2.42526e-07,5.49998e-07,2.00831e-07,1.27416e-06,2.76674e-07,6.71525e-07,2.01768e-07,8.96796e-06,8.0413e-07
47.5,7.24164e-07,2.20952e-07,3.66665e-07,1.71492e-07,0,0,6.41664e-07,1.98728e-07,6.69164e-07,2.10434e-07,3.54416e-07,1.82289e-07,8.89164e-07,2.28799e-07,6.59998e-07,2.16534e-07,7.42497e-07,2.26214e-07,7.24164e-07,2.15172e-07,7.05831e-07,2.26955e-07,6.15565e-07,1.96527e-07,7.74414e-06,7.57876e-07
48.5,4.03332e-07,1.70509e-07,9.07497e-07,2.28431e-07,0,0,4.76665e-07,1.82874e-07,5.59165e-07,1.94237e-07,4.0105e-07,2.01553e-07,6.32498e-07,2.11231e-07,6.50831e-07,2.10833e-07,1.06333e-06,2.56666e-07,5.49998e-07,2.07012e-07,5.59165e-07,2.06809e-07,1.16584e-06,2.49392e-07,8.03505e-06,7.67835e-07
49.5,6.32498e-07,1.92499e-07,5.49998e-07,2.07012e-07,0,0,5.86665e-07,1.93588e-07,4.76665e-07,2.02498e-07,8.39406e-08,1.59102e-07,4.94998e-07,1.95746e-07,6.59998e-07,2.10633e-07,5.59165e-07,2.00622e-07,7.69997e-07,2.25656e-07,5.13331e-07,2.01666e-07,6.80852e-07,2.01553e-07,6.56045e-06,7.23087e-07
50.5,5.77498e-07,1.93804e-07,2.74999e-07,1.50623e-07,0,0,5.04165e-07,1.88975e-07,4.30832e-07,1.77037e-07,1.01661e-06,2.52167e-07,6.59998e-07,1.98305e-07,7.05831e-07,2.09634e-07,3.29999e-07,1.79629e-07,5.68331e-07,2.06605e-07,9.34997e-07,2.58947e-07,6.71525e-07,2.01768e-07,7.27267e-06,7.36804e-07
