Bin Center (keV),det00,err00,det01,err01,det02,err02,det03,err03,det04,err04,det05,err05,det10,err10,det11,err11,det12,err12,det13,err13,det14,err14,det15,err15,all,err
29.5,8.17712e-07,2.03718e-07,9.98537e-07,2.05458e-07,0,0,8.53672e-07,1.93239e-07,1.32966e-06,2.23911e-07,1.17061e-06,2.31716e-07,1.10758e-06,2.18486e-07,9.26104e-07,1.94344e-07,1.02958e-06,2.18343e-07,7.19154e-07,2.18343e-07,9.31278e-07,2.17667e-07,1.02951e-06,1.908e-07,1.19187e-05,7.64079e-07
30.5,7.52533e-07,1.91366e-07,1.09684e-06,2.02241e-07,0,0,8.48498e-07,1.89108e-07,1.07614e-06,2.06433e-07,6.74146e-07,1.95606e-07,1.10758e-06,2.1201e-07,9.15757e-07,1.88186e-07,8.89888e-07,2.10668e-07,8.64019e-07,2.22111e-07,1.00888e-06,2.20417e-07,7.89116e-07,1.80956e-07,1.09456e-05,7.32603e-07
31.5,8.59191e-07,2.00505e-07,1.07614e-06,2.00513e-07,0,0,1.00888e-06,1.95305e-07,8.95062e-07,1.94756e-07,8.3615e-07,2.03744e-07,1.25229e-06,2.25051e-07,7.91586e-07,1.79e-07,8.69193e-07,2.0901e-07,6.88111e-07,2.0933e-07,1.00888e-06,2.14883e-07,7.94342e-07,1.73954e-07,1.09802e-05,7.27015e-07
32.5,1.08436e-06,2.10082e-07,7.34675e-07,1.72993e-07,0,0,8.74367e-07,1.80044e-07,8.43324e-07,1.95442e-07,1.07132e-06,2.16419e-07,7.01283e-07,1.824e-07,6.93285e-07,1.75908e-07,8.64019e-07,1.95168e-07,1.15892e-06,2.31146e-07,1.12271e-06,2.22713e-07,9.7725e-07,1.89364e-07,1.10378e-05,7.17837e-07
33.5,8.17713e-07,1.95809e-07,9.36452e-07,1.87901e-07,0,0,8.53672e-07,1.73533e-07,1.01406e-06,2.03297e-07,4.70334e-07,1.81032e-07,7.40244e-07,1.86846e-07,8.32977e-07,1.78401e-07,1.14858e-06,2.13194e-07,7.39849e-07,2.02835e-07,8.95062e-07,1.98837e-07,9.04087e-07,1.81559e-07,1.02201e-05,6.93693e-07
34.5,8.65116e-07,1.83976e-07,5.94983e-07,1.55644e-07,0,0,4.60465e-07,1.47339e-07,7.29501e-07,1.75375e-07,5.27819e-07,1.75595e-07,7.79204e-07,1.93605e-07,9.31278e-07,1.7697e-07,8.27803e-07,1.85102e-07,3.88033e-07,1.73533e-07,8.48498e-07,1.99442e-07,1.14971e-06,1.9343e-07,8.81523e-06,6.46289e-07
35.5,1.08436e-06,2.12574e-07,9.20931e-07,1.81598e-07,0,0,1.1434e-06,1.95579e-07,8.22629e-07,1.85175e-07,9.7725e-07,1.95746e-07,8.2373e-07,1.88086e-07,8.12281e-07,1.69475e-07,6.88111e-07,1.8049e-07,9.10583e-07,2.02637e-07,6.15678e-07,1.90167e-07,9.09313e-07,1.76912e-07,1.05656e-05,6.83583e-07
36.5,5.15514e-07,1.65807e-07,9.62321e-07,1.87545e-07,0,0,7.60544e-07,1.6548e-07,9.26104e-07,1.88043e-07,8.93635e-07,1.90514e-07,8.34861e-07,1.92803e-07,6.77764e-07,1.61882e-07,6.36373e-07,1.69791e-07,6.82937e-07,1.93446e-07,6.7259e-07,1.85102e-07,8.67505e-07,1.77528e-07,9.22404e-06,6.52898e-07
37.5,9.89551e-07,1.95899e-07,7.65718e-07,1.77121e-07,0,0,6.46721e-07,1.59885e-07,1.17962e-06,2.0901e-07,8.25698e-07,1.87115e-07,7.79204e-07,1.81207e-07,9.51973e-07,1.85536e-07,6.00157e-07,1.65561e-07,9.98537e-07,2.0933e-07,9.46799e-07,2.02175e-07,7.10727e-07,1.65589e-07,1.02374e-05,6.73247e-07
38.5,1.01325e-06,1.9554e-07,5.27724e-07,1.54175e-07,0,0,5.32898e-07,1.48785e-07,4.75987e-07,1.4431e-07,4.96464e-07,1.66493e-07,7.73638e-07,1.81293e-07,8.07108e-07,1.69554e-07,9.83016e-07,1.93585e-07,7.86413e-07,1.94137e-07,1.13823e-06,2.11429e-07,9.56346e-07,1.78525e-07,9.2298e-06,6.40569e-07
39.5,7.52533e-07,1.80021e-07,8.43324e-07,1.82701e-07,0,0,6.51895e-07,1.57269e-07,9.98537e-07,1.84885e-07,6.89823e-07,1.70785e-07,4.95351e-07,1.58502e-07,8.48498e-07,1.66528e-07,4.65639e-07,1.55213e-07,8.95062e-07,1.98837e-07,6.41547e-07,1.7438e-07,6.63694e-07,1.58769e-07,8.6828e-06,6.23389e-07
40.5,6.63651e-07,1.75577e-07,7.1398e-07,1.63772e-07,0,0,5.27724e-07,1.46153e-07,6.51895e-07,1.74226e-07,7.36857e-07,1.8395e-07,4.67522e-07,1.58989e-07,7.29501e-07,1.61053e-07,7.81239e-07,1.72295e-07,1.09684e-06,2.00246e-07,3.31121e-07,1.57439e-07,8.30924e-07,1.66165e-07,8.23369e-06,6.14228e-07
41.5,7.40682e-07,1.74273e-07,6.88111e-07,1.61716e-07,0,0,8.74367e-07,1.68525e-07,5.43246e-07,1.53914e-07,3.44912e-07,1.5092e-07,6.7902e-07,1.74945e-07,7.08806e-07,1.63854e-07,6.51895e-07,1.59802e-07,6.26026e-07,1.72295e-07,1.1434e-06,2.13257e-07,7.42083e-07,1.60054e-07,8.44673e-06,6.12417e-07
42.5,6.69576e-07,1.69368e-07,6.93285e-07,1.64099e-07,0,0,6.51895e-07,1.54695e-07,8.7954e-07,1.77725e-07,6.27112e-07,1.71742e-07,8.73821e-07,1.87343e-07,8.84714e-07,1.70734e-07,8.84714e-07,1.75375e-07,7.76065e-07,1.72373e-07,8.3815e-07,1.80564e-07,8.04794e-07,1.64098e-07,9.37374e-06,6.21792e-07
43.5,4.85887e-07,1.53147e-07,6.46721e-07,1.57354e-07,0,0,8.89888e-07,1.70656e-07,4.50118e-07,1.44773e-07,7.31631e-07,1.72535e-07,6.73455e-07,1.77668e-07,6.00157e-07,1.47611e-07,4.08728e-07,1.39883e-07,6.77763e-07,1.64343e-07,1.01406e-06,1.97283e-07,6.48016e-07,1.51101e-07,7.9055e-06,5.87665e-07
44.5,8.17713e-07,1.81864e-07,6.98459e-07,1.59046e-07,0,0,6.51895e-07,1.49414e-07,5.27724e-07,1.51548e-07,3.60589e-07,1.45108e-07,5.89969e-07,1.62649e-07,4.91508e-07,1.46793e-07,9.46799e-07,1.83432e-07,3.77685e-07,1.48785e-07,6.00157e-07,1.67968e-07,5.69627e-07,1.41294e-07,7.2088e-06,5.7226e-07
45.5,5.2144e-07,1.48964e-07,5.69114e-07,1.48154e-07,0,0,4.8116e-07,1.38537e-07,4.75987e-07,1.415e-07,7.42083e-07,1.72377e-07,6.4006e-07,1.64637e-07,5.89809e-07,1.47792e-07,9.93363e-07,1.82774e-07,9.31278e-07,1.81451e-07,9.20931e-07,1.88115e-07,5.80079e-07,1.46792e-07,8.14732e-06,5.8393e-07
46.5,8.88818e-07,1.83593e-07,6.46721e-07,1.54781e-07,0,0,8.01934e-07,1.64831e-07,5.58767e-07,1.53653e-07,6.4279e-07,1.73875e-07,5.00917e-07,1.49344e-07,5.12203e-07,1.46428e-07,8.27803e-07,1.71594e-07,5.94983e-07,1.58202e-07,9.57147e-07,1.89744e-07,6.06208e-07,1.43499e-07,8.21066e-06,5.90395e-07
47.5,8.17713e-07,1.81864e-07,5.48419e-07,1.48515e-07,0,0,5.89809e-07,1.47792e-07,5.69114e-07,1.53479e-07,4.54656e-07,1.51732e-07,1.05749e-06,1.91998e-07,6.77764e-07,1.56843e-07,6.46721e-07,1.57354e-07,7.45022e-07,1.63281e-07,5.32898e-07,1.61716e-07,8.20472e-07,1.63848e-07,8.08975e-06,5.84214e-07
48.5,4.85887e-07,1.46108e-07,6.67416e-07,1.57013e-07,0,0,6.88111e-07,1.56672e-07,4.65639e-07,1.35904e-07,4.54656e-07,1.54408e-07,6.011e-07,1.59573e-07,7.39849e-07,1.60887e-07,8.27803e-07,1.78476e-07,5.94983e-07,1.55644e-07,5.48419e-07,1.56416e-07,7.21179e-07,1.5782e-07,7.43335e-06,5.67635e-07
49.5,7.46607e-07,1.68016e-07,5.01855e-07,1.49324e-07,0,0,4.86334e-07,1.41311e-07,4.3977e-07,1.42161e-07,8.88409e-08,1.12449e-07,4.89785e-07,1.55642e-07,6.312e-07,1.5504e-07,5.89809e-07,1.50485e-07,5.43246e-07,1.51283e-07,5.48419e-07,1.53827e-07,6.79372e-07,1.50558e-07,6.24148e-06,5.36931e-07
50.5,4.50334e-07,1.53834e-07,3.72511e-07,1.28618e-07,0,0,6.62242e-07,1.51901e-07,4.91508e-07,1.38344e-07,9.2499e-07,1.83504e-07,6.90152e-07,1.60926e-07,6.57068e-07,1.57184e-07,3.36295e-07,1.29344e-07,5.17377e-07,1.51725e-07,6.7259e-07,1.80712e-07,5.0169e-07,1.36676e-07,6.85181e-06,5.5377e-07
51.5,5.80694e-07,1.54744e-07,6.88111e-07,1.56672e-07,0,0,5.53593e-07,1.42912e-07,5.79462e-07,1.53304e-07,4.96464e-07,1.56342e-07,1.01296e-06,1.90215e-07,4.3977e-07,1.33419e-07,4.19075e-07,1.3382e-07,4.29423e-07,1.395e-07,5.63941e-07,1.63691e-07,1.11312e-06,1.87479e-07,7.47366e-06,5.65675e-07
52.5,6.16247e-07,1.60754e-07,7.91586e-07,1.6741e-07,0,0,5.2255e-07,1.37762e-07,7.29501e-07,1.5854e-07,5.59175e-07,1.57906e-07,5.00917e-07,1.462e-07,5.22551e-07,1.43473e-07,1.96603e-07,1.12403e-07,5.94983e-07,1.55644e-07,7.45022e-07,1.79672e-07,6.63694e-07,1.48089e-07,7.0303e-06,5.51941e-07
53.5,3.55527e-07,1.37695e-07,9.51973e-07,1.78926e-07,0,0,4.3977e-07,1.33419e-07,4.3977e-07,1.39308e-07,2.40393e-07,1.2629e-07,4.84219e-07,1.46518e-07,5.84636e-07,1.45142e-07,6.7259e-07,1.51725e-07,5.63941e-07,1.50929e-07,9.10583e-07,1.88257e-07,7.00275e-07,1.52898e-07,6.96121e-06,5.48688e-07
54.5,5.62918e-07,1.5165e-07,5.94983e-07,1.47702e-07,0,0,5.27724e-07,1.40551e-07,4.91508e-07,1.46793e-07,5.95757e-07,1.54674e-07,8.51558e-07,1.77494e-07,4.60465e-07,1.33017e-07,6.93285e-07,1.5913e-07,5.2255e-07,1.51636e-07,2.89731e-07,1.44865e-07,5.12142e-07,1.39445e-07,6.63302e-06,5.42215e-07
55.5,7.8216e-07,1.73566e-07,4.24249e-07,1.36689e-07,0,0,4.50118e-07,1.33218e-07,4.19075e-07,1.3382e-07,2.03811e-07,1.16972e-07,4.56391e-07,1.47045e-07,5.22551e-07,1.43473e-07,4.24249e-07,1.36689e-07,7.24327e-07,1.66045e-07,7.03632e-07,1.71126e-07,5.12142e-07,1.36476e-07,6.1033e-06,5.26455e-07
56.5,5.74769e-07,1.58222e-07,8.17455e-07,1.69396e-07,0,0,5.43246e-07,1.45878e-07,6.41547e-07,1.54868e-07,5.0169e-07,1.42544e-07,5.84403e-07,1.53941e-07,6.51895e-07,1.52077e-07,5.07029e-07,1.38053e-07,3.20774e-07,1.35707e-07,5.79462e-07,1.65884e-07,6.21886e-07,1.48824e-07,6.92091e-06,5.48899e-07
57.5,4.38484e-07,1.54062e-07,5.01855e-07,1.3815e-07,0,0,4.60465e-07,1.33017e-07,3.31121e-07,1.29448e-07,3.55364e-07,1.23889e-07,4.50825e-07,1.53336e-07,6.15678e-07,1.50039e-07,4.8116e-07,1.44217e-07,5.48419e-07,1.53827e-07,4.24249e-07,1.50662e-07,6.63694e-07,1.53522e-07,5.75783e-06,5.21711e-07
58.5,2.96273e-07,1.31165e-07,5.94983e-07,1.55644e-07,0,0,2.48341e-07,1.21556e-07,4.24249e-07,1.36689e-07,3.55364e-07,1.39445e-07,5.67706e-07,1.57226e-07,5.17377e-07,1.40742e-07,3.62164e-07,1.37859e-07,5.79462e-07,1.63445e-07,1.02441e-06,1.84523e-07,6.89823e-07,1.60904e-07,6.20118e-06,5.40837e-07
59.5,3.97005e-07,1.40597e-07,5.27724e-07,1.46153e-07,0,0,5.74288e-07,1.48064e-07,5.94983e-07,1.50396e-07,5.80079e-07,1.52271e-07,4.78654e-07,1.49759e-07,4.86334e-07,1.46884e-07,5.07029e-07,1.49234e-07,3.36295e-07,1.41216e-07,7.03632e-07,1.68763e-07,4.18075e-07,1.32207e-07,6.13208e-06,5.36591e-07
60.5,4.32558e-07,1.50721e-07,5.17377e-07,1.43566e-07,0,0,6.82937e-07,1.56757e-07,4.3977e-07,1.36395e-07,4.86012e-07,1.39934e-07,4.95351e-07,1.52526e-07,4.70813e-07,1.3873e-07,6.26026e-07,1.62707e-07,3.41469e-07,1.46702e-07,5.17377e-07,1.56928e-07,6.89823e-07,1.60904e-07,6.22997e-06,5.4252e-07
61.5,6.87353e-07,1.65913e-07,3.5699e-07,1.35015e-07,0,0,4.55291e-07,1.39019e-07,7.24327e-07,1.58625e-07,3.50138e-07,1.30439e-07,3.45076e-07,1.4277e-07,6.41547e-07,1.54868e-07,7.86413e-07,1.65075e-07,5.74288e-07,1.61053e-07,4.55292e-07,1.55385e-07,7.00275e-07,1.68207e-07,6.62726e-06,5.53141e-07
62.5,6.75502e-07,1.75377e-07,5.38072e-07,1.48695e-07,0,0,4.91508e-07,1.52165e-07,4.60465e-07,1.36002e-07,4.28527e-07,1.38068e-07,5.2318e-07,1.58012e-07,5.43246e-07,1.48605e-07,4.86334e-07,1.49593e-07,8.89888e-07,1.79821e-07,3.82859e-07,1.48695e-07,4.59882e-07,1.40421e-07,6.39694e-06,5.51641e-07
63.5,4.68111e-07,1.63461e-07,5.38072e-07,1.54001e-07,0,0,5.22551e-07,1.46245e-07,1.44865e-07,1.06283e-07,3.55364e-07,1.30334e-07,5.89969e-07,1.59767e-07,4.19075e-07,1.36787e-07,6.00157e-07,1.50307e-07,5.63941e-07,1.61219e-07,6.41547e-07,1.69712e-07,4.18075e-07,1.41197e-07,5.73479e-06,5.35013e-07
64.5,6.28098e-07,1.70093e-07,5.27724e-07,1.54175e-07,0,0,3.36295e-07,1.38344e-07,7.39849e-07,1.63363e-07,5.59175e-07,1.47164e-07,4.84219e-07,1.55741e-07,5.63941e-07,1.50929e-07,6.67416e-07,1.66929e-07,7.91586e-07,1.79e-07,3.156e-07,1.3873e-07,5.12142e-07,1.50739e-07,6.67908e-06,5.65324e-07
65.5,5.03664e-07,1.59548e-07,4.86334e-07,1.44124e-07,0,0,3.9838e-07,1.34219e-07,2.58688e-07,1.3392e-07,2.35167e-07,1.32722e-07,4.56391e-07,1.62077e-07,3.10426e-07,1.32916e-07,5.79462e-07,1.63445e-07,3.88033e-07,1.48605e-07,6.26026e-07,1.62707e-07,2.24715e-07,1.23336e-07,4.85961e-06,5.26644e-07
66.5,8.23638e-07,1.84642e-07,3.9838e-07,1.40074e-07,0,0,4.13901e-07,1.39787e-07,6.82937e-07,1.56757e-07,3.44912e-07,1.33645e-07,5.89969e-07,1.68266e-07,6.00157e-07,1.55558e-07,3.93206e-07,1.37276e-07,5.48419e-07,1.66367e-07,5.94983e-07,1.63199e-07,4.23301e-07,1.46792e-07,6.29906e-06,5.56636e-07
67.5,5.8662e-07,1.79826e-07,2.79383e-07,1.33519e-07,0,0,6.93285e-07,1.71282e-07,6.10505e-07,1.62953e-07,2.76975e-07,1.28753e-07,4.39694e-07,1.59476e-07,8.48498e-07,1.75908e-07,2.3282e-07,1.28305e-07,6.00157e-07,1.63117e-07,6.67416e-07,1.71672e-07,6.74146e-07,1.68612e-07,6.44877e-06,5.7607e-07
68.5,3.55527e-07,1.52228e-07,5.12203e-07,1.54435e-07,0,0,6.20852e-07,1.55213e-07,6.00157e-07,1.60637e-07,3.3446e-07,1.30753e-07,6.90152e-07,1.72089e-07,3.25947e-07,1.38537e-07,6.62242e-07,1.74072e-07,5.07029e-07,1.57099e-07,5.2255e-07,1.56843e-07,3.55364e-07,1.50739e-07,5.9939e-06,5.61764e-07
69.5,5.68843e-07,1.71122e-07,6.51895e-07,1.62295e-07,0,0,3.9838e-07,1.42912e-07,3.82859e-07,1.3747e-07,1.30648e-07,1.15089e-07,3.67339e-07,1.45563e-07,6.7259e-07,1.61965e-07,4.03554e-07,1.48335e-07,6.57068e-07,1.74149e-07,6.62242e-07,1.67009e-07,4.28527e-07,1.5485e-07,5.80965e-06,5.55593e-07
70.5,6.22173e-07,1.85022e-07,5.84636e-07,1.58371e-07,0,0,6.77764e-07,1.61882e-07,2.84557e-07,1.44958e-07,5.74853e-07,1.60224e-07,5.78837e-07,1.6845e-07,4.55292e-07,1.4743e-07,3.77685e-07,1.37568e-07,3.9838e-07,1.51106e-07,4.03554e-07,1.45603e-07,5.06916e-07,1.53522e-07,5.93632e-06,5.62943e-07
71.5,5.39216e-07,1.71634e-07,5.38072e-07,1.54001e-07,0,0,2.48341e-07,1.34119e-07,5.79462e-07,1.53304e-07,4.28527e-07,1.46699e-07,4.95351e-07,1.61406e-07,3.46642e-07,1.43846e-07,4.60465e-07,1.52692e-07,4.86334e-07,1.57439e-07,6.57068e-07,1.71828e-07,5.59175e-07,1.65506e-07,5.8154e-06,5.63561e-07
72.5,4.20707e-07,1.67492e-07,8.27803e-07,1.78476e-07,0,0,5.12203e-07,1.51813e-07,6.93285e-07,1.68922e-07,4.02397e-07,1.44353e-07,6.7902e-07,1.82739e-07,4.24249e-07,1.55901e-07,5.07029e-07,1.51901e-07,5.32898e-07,1.59214e-07,3.82859e-07,1.51371e-07,4.18075e-07,1.49648e-07,6.33361e-06,5.80085e-07
73.5,6.75502e-07,1.81284e-07,2.3282e-07,1.37373e-07,0,0,4.08728e-07,1.61219e-07,3.88033e-07,1.43099e-07,2.92652e-07,1.37671e-07,3.84036e-07,1.60444e-07,3.72511e-07,1.46153e-07,5.17377e-07,1.51725e-07,5.53593e-07,1.63854e-07,-5.17379e-09,1.20339e-07,2.14263e-07,1.2683e-07,4.35868e-06,5.36838e-07
74.5,4.08856e-07,1.51186e-07,8.17455e-07,1.76364e-07,0,0,7.1398e-07,1.63772e-07,4.86334e-07,1.54868e-07,2.14263e-07,1.2683e-07,4.45259e-07,1.62268e-07,6.20852e-07,1.67649e-07,6.41547e-07,1.64913e-07,3.5699e-07,1.54435e-07,4.19075e-07,1.48064e-07,4.96464e-07,1.45484e-07,6.15512e-06,5.67109e-07
75.5,3.9108e-07,1.61625e-07,8.79541e-08,1.28096e-07,0,0,5.63941e-07,1.56159e-07,4.70813e-07,1.57694e-07,4.70334e-08,1.05946e-07,4.06299e-07,1.60057e-07,3.31121e-07,1.35509e-07,5.32898e-07,1.56672e-07,3.77685e-07,1.56672e-07,4.19075e-07,1.5854e-07,5.43497e-07,1.58165e-07,4.54868e-06,5.40439e-07
